Blue Energy Limited,BUL.AX,ASX,Australia
Burleson Energy Limited,BUR.AX,ASX,Australia
Buxton Resources Limited,BUX.AX,ASX,Australia
Bounty Oil & Gas NL,BUY.AX,ASX,Australia
Bravura Solutions Limited,BVA.AX,ASX,Australia
Bowen Energy Limited,BWN.AX,ASX,Australia
Brambles Ltd,BXB.AX,ASX,Australia
Beyond International Limited,BYI.AX,ASX,Australia
Brierty Limited,BYL.AX,ASX,Australia
Burey Gold Limited,BYR.AX,ASX,Australia
Capral Limited,CAA.AX,ASX,Australia
Cabcharge Australia Limited,CAB.AX,ASX,Australia
Centrepoint Alliance Limited,CAF.AX,ASX,Australia
Evolution Mining Ltd,CAH.AX,ASX,Australia
Capitol Health Limited,CAJ.AX,ASX,Australia
Clime Capital Ltd.,CAM.AX,ASX,Australia
Carpentaria Explorat,CAP.AX,ASX,Australia
Cell Aquaculture Limited,CAQ.AX,ASX,Australia
Crusader Resources Limited,CAS.AX,ASX,Australia
Carnavale Resources Limited,CAV.AX,ASX,Australia
Canyon Resources Ltd.,CAY.AX,ASX,Australia
Cazaly Resources Limited,CAZ.AX,ASX,Australia
Commonwealth Bank of Australia,CBA.AX,ASX,Australia
Cordlife Limited,CBB.AX,ASX,Australia
CBD Energy Limited,CBD.AX,ASX,Australia
Cape Alumina Limited,CBX.AX,ASX,Australia
Invion Ltd,CBZ.AX,ASX,Australia
Continental Coal Ltd,CCC.AX,ASX,Australia
Carbon Conscious Limited,CCF.AX,ASX,Australia
CCK Financial Solutions,CCK.AX,ASX,Australia
Coca-Cola Amatil Limited,CCL.AX,ASX,Australia
Credit Corp Group Limited,CCP.AX,ASX,Australia
Cobar Consolidated,CCU.AX,ASX,Australia
Cash Converters Intl,CCV.AX,ASX,Australia
A1 Investments,CCY.AX,ASX,Australia
Codan Limited,CDA.AX,ASX,Australia
Cardno Limited,CDD.AX,ASX,Australia
Chongherr Investments Ltd.,CDH.AX,ASX,Australia
Challenger Diversifi,CDI.AX,ASX,Australia
Canada Land Limited,CDL.AX,ASX,Australia
Carindale Property Trust,CDP.AX,ASX,Australia
Castle Minerals Limited,CDT.AX,ASX,Australia
CuDeco Limited,CDU.AX,ASX,Australia
Cellmid Ltd.,CDY.AX,ASX,Australia
Draig Resources Ltd,CEO.AX,ASX,Australia
Coal Fe Resources Limited,CES.AX,ASX,Australia
Cape Lambert Resources Ltd,CFE.AX,ASX,Australia
Ceramic Fuel Cells Ltd,CFU.AX,ASX,Australia
Challenger Limited,CGF.AX,ASX,Australia
Consolidated Global,CGI.AX,ASX,Australia
Cougar Metals NL,CGM.AX,ASX,Australia
CPT Global Limited,CGO.AX,ASX,Australia
Cogstate Limited,CGS.AX,ASX,Australia
Castlemaine Goldfields Limited,CGT.AX,ASX,Australia
Citation Resources Ltd,CGV.AX,ASX,Australia
CGA Mining Limited,CGX.AX,ASX,Australia
Charter Hall Group,CHC.AX,ASX,Australia
Charter Pacific,CHF.AX,ASX,Australia
Kupang Resources Ltd,CHM.AX,ASX,Australia
Chalice Gold Mines Limited,CHN.AX,ASX,Australia
Chapmans Limited,CHP.AX,ASX,Australia
Chalmers Limited,CHR.AX,ASX,Australia
Chesser Resources Limited,CHZ.AX,ASX,Australia
Caspian Oil & Gas Limited,CIG.AX,ASX,Australia
CI Resources Limited,CII.AX,ASX,Australia
Carlton Investments Limited,CIN.AX,ASX,Australia
Circadian Technologies Limited,CIR.AX,ASX,Australia
Clime Investment,CIW.AX,ASX,Australia
Calliden Group Limited,CIX.AX,ASX,Australia
CVC Property Fund,CJT.AX,ASX,Australia
Coretrack Limited,CKK.AX,ASX,Australia
Colorpak Limited,CKL.AX,ASX,Australia
Collection House Limited,CLH.AX,ASX,Australia
Clough Limited,CLO.AX,ASX,Australia
Clean TeQ Holdings Limited,CLQ.AX,ASX,Australia
CL Asset Holdings Ltd.,CLS.AX,ASX,Australia
Cellnet Group Limited,CLT.AX,ASX,Australia
Clover Corporation Limited,CLV.AX,ASX,Australia
CTI Logistics Limited,CLX.AX,ASX,Australia
Clancy Exploration Ltd.,CLY.AX,ASX,Australia
Chandler Macleod Group Limited,CMG.AX,ASX,Australia
CMI Ltd.,CMI.AX,ASX,Australia
Consolidated Media,CMJ.AX,ASX,Australia
Compumedics Limited,CMP.AX,ASX,Australia
CMA Corporation Limited,CMV.AX,ASX,Australia
Cromwell Property Group,CMW.AX,ASX,Australia
Capital Mining Limited,CMY.AX,ASX,Australia
CIC Australia Ltd,CNB.AX,ASX,Australia
Clarius Group Limited,CND.AX,ASX,Australia
Cardia Bioplastics Ltd.,CNN.AX,ASX,Australia
Carbon Energy Limited,CNX.AX,ASX,Australia
Cooper Energy Limited,COE.AX,ASX,Australia
Coffey International Limited,COF.AX,ASX,Australia
Cochlear Limited,COH.AX,ASX,Australia
Comet Ridge Limited,COI.AX,ASX,Australia
Commstrat Limited,COJ.AX,ASX,Australia
Cockatoo Coal Limited,COK.AX,ASX,Australia
Comops Limited,COM.AX,ASX,Australia
Corum Group Limited,COO.AX,ASX,Australia
Coppermoly Limited,COY.AX,ASX,Australia
CO2 Group Limited,COZ.AX,ASX,Australia
ALS Ltd,CPB.AX,ASX,Australia
Coalspur Mines Ltd.,CPL.AX,ASX,Australia
Computronics Holdings Limited,CPS.AX,ASX,Australia
Computershare Limited,CPU.AX,ASX,Australia
Charter Hall Retail REIT,CQR.AX,ASX,Australia
Carbine Resources Limited,CRB.AX,ASX,Australia
Cortona Resources Limited,CRC.AX,ASX,Australia
Copper Range Limited,CRJ.AX,ASX,Australia
Carrick Gold Limited,CRK.AX,ASX,Australia
Comet Resources Limited,CRL.AX,ASX,Australia
Carbon Minerals Limited,CRM.AX,ASX,Australia
Carsales.com Limited,CRZ.AX,ASX,Australia
Consolidated Tin Mines Limited,CSD.AX,ASX,Australia
Copper Strike Ltd.,CSE.AX,ASX,Australia
CSL Limited,CSL.AX,ASX,Australia
Clean Seas Tuna Limited,CSS.AX,ASX,Australia
CSG Limited,CSV.AX,ASX,Australia
Cryosite Limited,CTE.AX,ASX,Australia
Centaurus Metals Ltd.,CTM.AX,ASX,Australia
Citigold Corporation Limited,CTO.AX,ASX,Australia
Central Petroleum Limited,CTP.AX,ASX,Australia
Caltex Australia Limited,CTX.AX,ASX,Australia
Country Road Limited,CTY.AX,ASX,Australia
Cue Energy Resources Limited,CUE.AX,ASX,Australia
Cullen Resources Limited,CUL.AX,ASX,Australia
Callabonna Uranium Ltd.,CUU.AX,ASX,Australia
Clinuvel Pharmaceuticals Ltd.,CUV.AX,ASX,Australia
Crossland Uranium Mi,CUX.AX,ASX,Australia
CVC Limited,CVC.AX,ASX,Australia
Convergent Minerals Ltd,CVG.AX,ASX,Australia
Carnarvon Petroleum Limited,CVN.AX,ASX,Australia
Central Asia Resources Limited,CVR.AX,ASX,Australia
Cervantes Corporation Limited,CVS.AX,ASX,Australia
ClearView Wealth Ltd.,CVW.AX,ASX,Australia
Coventry Resources Limited,CVY.AX,ASX,Australia
Carnegie Wave Energy Ltd.,CWE.AX,ASX,Australia
Central West Gold NL,CWG.AX,ASX,Australia
CWH Resources Ltd.,CWH.AX,ASX,Australia
Crown Ltd,CWN.AX,ASX,Australia
Cedar Woods Properties Limited,CWP.AX,ASX,Australia
Cathrx Ltd.,CXD.AX,ASX,Australia
Centrex Metals Limited,CXM.AX,ASX,Australia
Core Services Group Ltd,CXN.AX,ASX,Australia
Cauldron Energy Ltd,CXU.AX,ASX,Australia
Cougar Energy Limited,CXY.AX,ASX,Australia
Cyclopharm Limited,CYC.AX,ASX,Australia
Boston Trust & Walden Funds,CYG.AX,ASX,Australia
Catalyst Metals Limited,CYL.AX,ASX,Australia
Chrysalis Resources Limited,CYS.AX,ASX,Australia
Chinalco Yunnan Copper,CYU.AX,ASX,Australia
Coal of Africa Ltd,CZA.AX,ASX,Australia
Calzada Ltd.,CZD.AX,ASX,Australia
Coziron Resources Limited,CZR.AX,ASX,Australia
Dampier Gold Ltd.,DAU.AX,ASX,Australia
Decmil Group Ltd,DCG.AX,ASX,Australia
3D Resources Limited,DDD.AX,ASX,Australia
DataDot Technology Limited,DDT.AX,ASX,Australia
De Grey Mining Limited,DEG.AX,ASX,Australia
Desane Group Holdings Limited,DGH.AX,ASX,Australia
Drummond Gold Limited,DGO.AX,ASX,Australia
DGR Global Ltd,DGR.AX,ASX,Australia
Diploma Group Limited,DGX.AX,ASX,Australia
David Jones Limited,DJS.AX,ASX,Australia
Djerriwarrh Investments Ltd.,DJW.AX,ASX,Australia
Dragon Energy Ltd,DLE.AX,ASX,Australia
Drillsearch Energy Limited,DLS.AX,ASX,Australia
Dynasty Metals,DMA.AX,ASX,Australia
Dragon Mountain Gold Limited,DMG.AX,ASX,Australia
Discovery Metals Limited,DML.AX,ASX,Australia
NuWorld Solutions Limited,DMN.AX,ASX,Australia
Domino's Pizza Enter,DMP.AX,ASX,Australia
Dolomatrix,DMX.AX,ASX,Australia
Dromana Estate Limited,DMY.AX,ASX,Australia
Downer EDI Limited,DOW.AX,ASX,Australia
Dragon Mining Limited,DRA.AX,ASX,Australia
Drake Resources Limited,DRK.AX,ASX,Australia
Doray Minerals Limited,DRM.AX,ASX,Australia
Diatreme Resources Limited,DRX.AX,ASX,Australia
