Amerilithium Corp.,AMEL,OTC Markets,United States of America
AMB Financial Corp.,AMFC,OTC BB,United States of America
Affiliated Managers Group Inc.,AMG,NYSE,United States of America
Amgen Inc.,AMGN,NasdaqGS,United States of America
American Independence Corp.,AMIC,NasdaqGM,United States of America
American Midstream Partners LP,AMID,NYSE,United States of America
Ambassadors International Inc.,AMIEQ,OTC Markets,United States of America
American International Industr,AMIN,OTC Markets,United States of America
Amkor Technology, Inc.,AMKR,NasdaqGS,United States of America
Ace Marketing & Promotions Inc,AMKT,OTC BB,United States of America
American Lithium Minerals Inc.,AMLM,OTC Markets,United States of America
American National Bankshares I,AMNB,NasdaqGS,United States of America
Applied Minerals, Inc.,AMNL,OTC Markets,United States of America
American Sierra Gold Corp.,AMNP,OTC Markets,United States of America
Amarok Resources, Inc.,AMOK,OTC Markets,United States of America
Allied Motion Technologies Inc,AMOT,NasdaqGM,United States of America
Ameriprise Financial Inc.,AMP,NYSE,United States of America
Ampio Pharmaceuticals, Inc.,AMPE,NasdaqCM,United States of America
Ampal-American Israel Corp.,AMPL,NasdaqCM,United States of America
American River Bankshares,AMRB,NasdaqGS,United States of America
Ameresco, Inc.,AMRC,NYSE,United States of America
AmREIT, Inc.,AMRE,NYSE,United States of America
Albany Molecular Research Inc.,AMRI,NasdaqGS,United States of America
Amarin Corporation plc,AMRN,NasdaqGM,United States of America
Amyris, Inc.,AMRS,NasdaqGS,United States of America
American Shared Hospital Servi,AMS,NYSE MKT,United States of America
American Superconductor Corpor,AMSC,NasdaqGS,United States of America
American Sands Energy Corp.,AMSE,OTC BB,United States of America
Amerisafe, Inc.,AMSF,NasdaqGS,United States of America
AmSurg Corp.,AMSG,NasdaqGS,United States of America
Amanasu Environment Corp.,AMSU,OTC Markets,United States of America
American Software, Inc.,AMSWA,NasdaqGS,United States of America
American Tower Corporation,AMT,NYSE,United States of America
Ameritrans Capital Corp.,AMTC,OTC Markets,United States of America
TD Ameritrade Holding Corporat,AMTD,NYSE,United States of America
Apollo Residential Mortgage, I,AMTG,NYSE,United States of America
Amerityre Corp.,AMTY,OTC Markets,United States of America
American Woodmark Corp.,AMWD,NasdaqGS,United States of America
Amwest Imaging Incorporated,AMWI,OTC Markets,United States of America
America Movil S.A.B. de C.V.,AMX,NYSE,United States of America
American Eagle Energy Corporat,AMZG,OTC BB,United States of America
Amazon.com Inc.,AMZN,NasdaqGS,United States of America
AutoNation Inc.,AN,NYSE,United States of America
Anadigics, Inc.,ANAD,NasdaqGS,United States of America
American National Insurance Co,ANAT,NasdaqGS,United States of America
Anchor Bancorp,ANCB,NasdaqGM,United States of America
American Caresource Holdings,,ANCI,NasdaqCM,United States of America
Access National Corp.,ANCX,NasdaqGM,United States of America
Andina Acquisition Corporation,ANDA,NasdaqCM,United States of America
The Andersons, Inc.,ANDE,NasdaqGS,United States of America
Andain, Inc.,ANDN,OTC BB,United States of America
Andrea Electronics Corporation,ANDR,OTC Markets,United States of America
Anaren, Inc.,ANEN,NasdaqGS,United States of America
Abercrombie & Fitch Co.,ANF,NYSE,United States of America
American Realty Funds Corporat,ANFD,OTC BB,United States of America
AngioDynamics Inc.,ANGO,NasdaqGS,United States of America
Anworth Mortgage Asset Corpora,ANH,NYSE,United States of America
Anika Therapeutics Inc.,ANIK,NasdaqGS,United States of America
Analysts International Corp.,ANLY,NasdaqGM,United States of America
ANN INC,ANN,NYSE,United States of America
Annapolis Bancorp Inc.,ANNB,NasdaqCM,United States of America
American Nano Silicon Technolo,ANNO,OTC Markets,United States of America
Anoteros Inc.,ANOS,OTC BB,United States of America
American Restaurant Concepts,,ANPZ,OTC Markets,United States of America
Alpha Natural Resources, Inc.,ANR,NYSE,United States of America
Ansys, Inc.,ANSS,NasdaqGS,United States of America
Amanasu Technologies Corp.,ANSU,OTC Markets,United States of America
Anthera Pharmaceuticals, Inc.,ANTH,NasdaqGM,United States of America
Phazar Corp.,ANTP,NasdaqCM,United States of America
Allied Nevada Gold Corp.,ANV,NYSE MKT,United States of America
Aegean Marine Petroleum Networ,ANW,NYSE,United States of America
Adventrx Pharmaceuticals, Inc.,ANX,NYSE MKT,United States of America
AnythingIT, Inc.,ANYI,OTC BB,United States of America
Australian Oil & Gas Corp.,AOGC,OTC Markets,United States of America
Avalon Oil and Gas, Inc.,AOGN,OTC Markets,United States of America
Alliance One International, In,AOI,NYSE,United States of America
Armada Oil, Inc.,AOIL,OTC BB,United States of America
AOL Inc.,AOL,NYSE,United States of America
Aeolus Pharmaceuticals Inc.,AOLS,OTC BB,United States of America
Aon Corporation,AON,NYSE,United States of America
A123 Systems, Inc.,AONE,NasdaqGS,United States of America
AO Smith Corp.,AOS,NYSE,United States of America
Alpha & Omega Semiconductor, L,AOSL,NasdaqGS,United States of America
Advanced Oxygen Technologies I,AOXY,OTC Markets,United States of America
Ampco-Pittsburgh Corp.,AP,NYSE,United States of America
Apache Corp.,APA,NYSE,United States of America
Apco Oil & Gas International I,APAGF,NasdaqCM,United States of America
Asia Pacific Fund Inc.,APB,NYSE,United States of America
Anadarko Petroleum Corporation,APC,NYSE,United States of America
Air Products & Chemicals Inc.,APD,NYSE,United States of America
Applied DNA Sciences Inc.,APDN,OTC BB,United States of America
American Public Education, Inc,APEI,NasdaqGS,United States of America
American Pacific Corp.,APFC,NasdaqGM,United States of America
American Paramount Gold Corp.,APGA,OTC Markets,United States of America
Apps Genius Corp.,APGS,OTC BB,United States of America
Amphenol Corporation,APH,NYSE,United States of America
Advanced Photonix Inc.,API,NYSE MKT,United States of America
Acme Packet, Inc.,APKT,NasdaqGS,United States of America
Atlas Pipeline Partners LP,APL,NYSE,United States of America
Applied Nanotech Holdings, Inc,APNT,OTC BB,United States of America
Alpine Air Express Inc.,APNX,OTC Markets,United States of America
Apollo Global Management, LLC,APO,NYSE,United States of America
Apogee Enterprises, Inc.,APOG,NasdaqGS,United States of America
Apollo Group Inc.,APOL,NasdaqGS,United States of America
American Apparel, Inc.,APP,NYSE MKT,United States of America
AP Pharma Inc.,APPA,OTC BB,United States of America
AlphaPoint Technology, Inc.,APPO,OTC BB,United States of America
AspenBio Pharma, Inc.,APPY,NasdaqCM,United States of America
Apricus Biosciences, Inc.,APRI,NasdaqCM,United States of America
Alto Palermo S.A.,APSA,NasdaqGS,United States of America
Alpha Pro Tech Ltd.,APT,NYSE MKT,United States of America
AmeriGas Partners LP,APU,NYSE,United States of America
Applied Visual Sciences, Inc.,APVS,OTC Markets,United States of America
Asia Pacific Wire & Cable Corp,APWC,NasdaqCM,United States of America
A-Power Energy Generation Syst,APWR,OTC Markets,United States of America
Acquity Group Limited,AQ,NYSE MKT,United States of America
Aquentium Inc.,AQNM,OTC Markets,United States of America
American Spectrum Realty Inc.,AQQ,NYSE MKT,United States of America
Aquamer Medical Corp.,AQUM,OTC Markets,United States of America
Accuray Incorporated,ARAY,NasdaqGS,United States of America
Arbitron Inc.,ARB,NYSE,United States of America
American Riviera Bank,ARBV,OTC Markets,United States of America
American Reprographics Co.,ARC,NYSE,United States of America
Appliance Recycling Centers of,ARCI,NasdaqCM,United States of America
American Realty Capital Proper,ARCP,NasdaqCM,United States of America
Arcis Resources Corporation,ARCS,OTC Markets,United States of America
American Realty Capital Trust,,ARCT,NasdaqGS,United States of America
ARC Group Worldwide, Inc.,ARCW,NasdaqCM,United States of America
Aradigm Corporation,ARDM,OTC BB,United States of America
Arden Group Inc.,ARDNA,NasdaqGM,United States of America
Alexandria Real Estate Equitie,ARE,NYSE,United States of America
Approach Resources, Inc.,AREX,NasdaqGS,United States of America
Airgas, Inc.,ARG,NYSE,United States of America
American Retail Group, Inc.,ARGB,OTC Markets,United States of America
Apollo Commercial Real Estate,ARI,NYSE,United States of America
Ariad Pharmaceuticals Inc.,ARIA,NasdaqGS,United States of America
American Railcar Industries, I,ARII,NasdaqGS,United States of America
ARI Network Services Inc.,ARIS,OTC BB,United States of America
Ark Restaurants Corp.,ARKR,NasdaqGM,United States of America
American Realty Investors Inc.,ARL,NYSE,United States of America
Alliance Resource Partners LP,ARLP,NasdaqGS,United States of America
Arena Pharmaceuticals, Inc.,ARNA,NasdaqGS,United States of America
Arno Therapeutics, Inc.,ARNI,OTC Markets,United States of America
A,ARO,NYSE,United States of America
Arrow Financial Corporation,AROW,NasdaqGS,United States of America
American Reprographics Co.,ARP,NYSE,United States of America
ArQule Inc.,ARQL,NasdaqGM,United States of America
Arris Group Inc.,ARRS,NasdaqGS,United States of America
Array BioPharma, Inc.,ARRY,NasdaqGM,United States of America
Arabian American Development C,ARSD,NYSE,United States of America
Artio Global Investors Inc.,ART,NYSE,United States of America
ArthroCare Corporation,ARTC,NasdaqGS,United States of America
Artesian Resources Corp.,ARTNA,NasdaqGS,United States of America
