Cafe de Coral Holdings Ltd.,0341.HK,HKSE,Hongkong
NewOcean Energy Holdings Ltd.,0342.HK,HKSE,Hongkong
Culturecom Holdings Ltd.,0343.HK,HKSE,Hongkong
Vitasoy Int'l Holdings,0345.HK,HKSE,Hongkong
Sino Union Energy,0346.HK,HKSE,Hongkong
Angang Steel Companylimited,0347.HK,HKSE,Hongkong
Lung Cheong Int'l,0348.HK,HKSE,Hongkong
Jingwei Textile Machinery,0350.HK,HKSE,Hongkong
Asia Energy logistics,0351.HK,HKSE,Hongkong
Fortune Sun Holdings,0352.HK,HKSE,Hongkong
Energy International,0353.HK,HKSE,Hongkong
Chinasoft International Ltd.,0354.HK,HKSE,Hongkong
Century City Int'l,0355.HK,HKSE,Hongkong
Hainan Meilan,0357.HK,HKSE,Hongkong
Jiangxi Copper Company Limited,0358.HK,HKSE,Hongkong
China Haisheng Juice,0359.HK,HKSE,Hongkong
New Focus Auto Tech,0360.HK,HKSE,Hongkong
Sino Golf Holdings Ltd.,0361.HK,HKSE,Hongkong
China Zenith Chemical,0362.HK,HKSE,Hongkong
Shanghai Industrial,0363.HK,HKSE,Hongkong
Huafeng Group Holdings Ltd,0364.HK,HKSE,Hongkong
Sun East Technology holdings,0365.HK,HKSE,Hongkong
Luks Group,0366.HK,HKSE,Hongkong
Chuang's Consortium Int'l,0367.HK,HKSE,Hongkong
Sinotrans Shipping Limited,0368.HK,HKSE,Hongkong
Wing Tai Properties Limited,0369.HK,HKSE,Hongkong
China Best Group Holding Ltd.,0370.HK,HKSE,Hongkong
Beijing Enterprises Water,0371.HK,HKSE,Hongkong
ITC Corporation Ltd.,0372.HK,HKSE,Hongkong
Allied Group Ltd.,0373.HK,HKSE,Hongkong
Four Seas Mercantile,0374.HK,HKSE,Hongkong
YGM Trading Ltd.,0375.HK,HKSE,Hongkong
Asia TeleMedia Ltd.,0376.HK,HKSE,Hongkong
New Island Printing .,0377.HK,HKSE,Hongkong
CIAM Group Ltd.,0378.HK,HKSE,Hongkong
PME Group Ltd.,0379.HK,HKSE,Hongkong
China Pipe Group Ltd.,0380.HK,HKSE,Hongkong
Kiu Hung Energy Holdings Ltd.,0381.HK,HKSE,Hongkong
Welling Holding Ltd.,0382.HK,HKSE,Hongkong
COL Capital Ltd.,0383.HK,HKSE,Hongkong
China Gas Holdings Ltd.,0384.HK,HKSE,Hongkong
Chinney Alliance Group Ltd.,0385.HK,HKSE,Hongkong
China Petroleum & Chemica,0386.HK,HKSE,Hongkong
Leeport holdings,0387.HK,HKSE,Hongkong
HK Ex and Clearing,0388.HK,HKSE,Hongkong
China Tontine Wines Group Ltd.,0389.HK,HKSE,Hongkong
China Railway Group Limited,0390.HK,HKSE,Hongkong
Mei Ah Entertainment,0391.HK,HKSE,Hongkong
Beijing Enterprises,0392.HK,HKSE,Hongkong
Glorious Sun Enterprises Ltd.,0393.HK,HKSE,Hongkong
Sino Dragon New Energy,0395.HK,HKSE,Hongkong
China Gogreen Assets,0397.HK,HKSE,Hongkong
Oriental Watch Holdings Ltd.,0398.HK,HKSE,Hongkong
United Gene High-Tech,0399.HK,HKSE,Hongkong
Mongolia Investment Group Ltd.,0402.HK,HKSE,Hongkong
Starlite Holdings Ltd.,0403.HK,HKSE,Hongkong
Hsin Chong Construc.,0404.HK,HKSE,Hongkong
Yau Lee Holdings Ltd.,0406.HK,HKSE,Hongkong
Yip's Chemical Holdings Ltd.,0408.HK,HKSE,Hongkong
SOHO China Limited,0410.HK,HKSE,Hongkong
Lam Soon (Hong Kong) Ltd.,0411.HK,HKSE,Hongkong
Heritage International,0412.HK,HKSE,Hongkong
South China (China) Ltd.,0413.HK,HKSE,Hongkong
Tse Sui Luen Jewellery,0417.HK,HKSE,Hongkong
Founder Holdings Ltd.,0418.HK,HKSE,Hongkong
Asian Union New Media Group,0419.HK,HKSE,Hongkong
Fountain Set holdings,0420.HK,HKSE,Hongkong
Vietnam Manu& Export,0422.HK,HKSE,Hongkong
HK Economic Times,0423.HK,HKSE,Hongkong
Minth Group Ltd.,0425.HK,HKSE,Hongkong
One Media Group Ltd.,0426.HK,HKSE,Hongkong
Harmony Asset Ltd.,0428.HK,HKSE,Hongkong
Oriental Explorer,0430.HK,HKSE,Hongkong
Greater China Holdings Ltd.,0431.HK,HKSE,Hongkong
Pacific Century Premium,0432.HK,HKSE,Hongkong
North Mining Shares Co., Ltd.,0433.HK,HKSE,Hongkong
IRICO Group Electronics,0438.HK,HKSE,Hongkong
Climax International Co., Ltd.,0439.HK,HKSE,Hongkong
Dah Sing Financial,0440.HK,HKSE,Hongkong
Sincere Watch (Hong Kong) Ltd.,0444.HK,HKSE,Hongkong
China Fire Safety,0445.HK,HKSE,Hongkong
Chigo Holdings Ltd.,0449.HK,HKSE,Hongkong
Hung Hing Printing Group Ltd.,0450.HK,HKSE,Hongkong
Same Time Holdings Ltd.,0451.HK,HKSE,Hongkong
Yunnan Enterprises,0455.HK,HKSE,Hongkong
Tristate Holdings Ltd.,0458.HK,HKSE,Hongkong
Midland IC&I,0459.HK,HKSE,Hongkong
Sihuan Pharmaceutical,0460.HK,HKSE,Hongkong
Kenford Group Holdings Ltd.,0464.HK,HKSE,Hongkong
Futong Technology,0465.HK,HKSE,Hongkong
United Energy Group Limited,0467.HK,HKSE,Hongkong
Greatview Aseptic,0468.HK,HKSE,Hongkong
Capxon International,0469.HK,HKSE,Hongkong
CMMB Vision Holdings Ltd.,0471.HK,HKSE,Hongkong
JLF Investment Company Limited,0472.HK,HKSE,Hongkong
Hao Tian Resources Group,0474.HK,HKSE,Hongkong
Noble Jewelry Holdings Ltd.,0475.HK,HKSE,Hongkong
Sinocop Resources holdings,0476.HK,HKSE,Hongkong
AUPU Group Holding Co., Ltd.,0477.HK,HKSE,Hongkong
CIL Holdings Ltd.,0479.HK,HKSE,Hongkong
HKR International Ltd.,0480.HK,HKSE,Hongkong
Sandmartin International,0482.HK,HKSE,Hongkong
Bauhaus International holdings,0483.HK,HKSE,Hongkong
Starlight International,0485.HK,HKSE,Hongkong
United Company Rusal PLC,0486.HK,HKSE,Hongkong
Success Universe Group,0487.HK,HKSE,Hongkong
Lai Sun Development Co., Ltd.,0488.HK,HKSE,Hongkong
Dongfeng Motor Group Co Ltd,0489.HK,HKSE,Hongkong
See Corporation Ltd.,0491.HK,HKSE,Hongkong
GOME Electrical Appliance,0493.HK,HKSE,Hongkong
Li & Fung Ltd.,0494.HK,HKSE,Hongkong
Paladin Ltd.,0495.HK,HKSE,Hongkong
Kasen International,0496.HK,HKSE,Hongkong
CSI Properties Ltd.,0497.HK,HKSE,Hongkong
PYI Corporation Ltd.,0498.HK,HKSE,Hongkong
HyComm Wireless Ltd.,0499.HK,HKSE,Hongkong
DVN holdings,0500.HK,HKSE,Hongkong
Lansen Pharmaceutical,0503.HK,HKSE,Hongkong
Xingye Copper,0505.HK,HKSE,Hongkong
China Foods Ltd.,0506.HK,HKSE,Hongkong
Chevalier Pacific Holdings Ltd,0508.HK,HKSE,Hongkong
Century Sunshine,0509.HK,HKSE,Hongkong
CASH Financial Services,0510.HK,HKSE,Hongkong
Television Broadcasts Ltd.,0511.HK,HKSE,Hongkong
China Grand Pha. and Hea.,0512.HK,HKSE,Hongkong
Continental Holdings Ltd.,0513.HK,HKSE,Hongkong
TC Interconnect Holdings Ltd.,0515.HK,HKSE,Hongkong
COSCO International,0517.HK,HKSE,Hongkong
Tungtex holdings,0518.HK,HKSE,Hongkong
Applied Development,0519.HK,HKSE,Hongkong
Shougang Concord Tech,0521.HK,HKSE,Hongkong
ASM Pacific Technology Ltd.,0522.HK,HKSE,Hongkong
e-Kong Group Ltd.,0524.HK,HKSE,Hongkong
Guangshen Railway Company,0525.HK,HKSE,Hongkong
Lisi Group ( Holdings) Limited,0526.HK,HKSE,Hongkong
China Ruifeng Galaxy,0527.HK,HKSE,Hongkong
Kingdom Holdings Ltd.,0528.HK,HKSE,Hongkong
SiS International,0529.HK,HKSE,Hongkong
Goldin Financial Holdings Ltd.,0530.HK,HKSE,Hongkong
