Corporacion Geo,GEOB.MX,Mexico,Mexico
Grupo Embotelladoras,GEUPECB.MX,Mexico,Mexico
Grupo Famsa SAB de CV,GFAMSAA.MX,Mexico,Mexico
Gafisa SA,GFAN.MX,Mexico,Mexico
Grupo Financiero Inbursa,GFINBURO.MX,Mexico,Mexico
Grupo Financiero,GFINTERO.MX,Mexico,Mexico
Grupo Financiero Multiva,GFMULTIO.MX,Mexico,Mexico
Grupo Financiero Banorte,GFNORTEO.MX,Mexico,Mexico
Gerdau SA,GGBN.MX,Mexico,Mexico
Grupo Gigante, S.A.B. de C.V.,GIGANTE.MX,Mexico,Mexico
Gilead Sciences Inc,GILD.MX,Mexico,Mexico
Grupo Industrial Saltillo,GISSAA.MX,Mexico,Mexico
Corning Inc,GLW.MX,Mexico,Mexico
Grupo Marti, S.A.B. de C.V.,GMARTI.MX,Mexico,Mexico
Grupo Mexicano,GMD.MX,Mexico,Mexico
GMD Resorts, S.A.B.,GMDR.MX,Mexico,Mexico
Grupo Mexico, S.A.B. de C.V.,GMEXICOB.MX,Mexico,Mexico
Grupo Modelo, S.A.B. de C.V.,GMODELOC.MX,Mexico,Mexico
Grupo Nacional Provincial,GNP.MX,Mexico,Mexico
Genworth Financial Inc,GNW.MX,Mexico,Mexico
Gol Intelligent Airlines, Inc.,GOLN.MX,Mexico,Mexico
Google, Inc.,GOOG.MX,Mexico,Mexico
Grupo Palacio de Hierro,GPH1.MX,Mexico,Mexico
Grupo Profuturo,GPROFUT.MX,Mexico,Mexico
Gap, Inc.,GPS.MX,Mexico,Mexico
Gruma, S.A.B. de C.V.,GRUMAB.MX,Mexico,Mexico
Goldman Sachs Group Inc,GS.MX,Mexico,Mexico
GlaxoSmithKline PLC,GSKN.MX,Mexico,Mexico
HSBC Holdings PLC,HBCN.MX,Mexico,Mexico
Home Depot, Inc.,HD.MX,Mexico,Mexico
Grupo Herdez, S.A.B. de C.V.,HERDEZ.MX,Mexico,Mexico
Hilasal Mexicana S.A.B.,HILASALA.MX,Mexico,Mexico
Honda Motor Co Ltd,HMCN.MX,Mexico,Mexico
Consorcio Hogar,HOGARB.MX,Mexico,Mexico
Desarrolladora Homex SAB de CV,HOMEX.MX,Mexico,Mexico
Honeywell International, Inc.,HON.MX,Mexico,Mexico
Hewlett-Packard Co,HPQ.MX,Mexico,Mexico
IBM,IBM.MX,Mexico,Mexico
Empresas ICA, S.A.B. de C.V.,ICA.MX,Mexico,Mexico
Industrias Ch, S.A.B. de C.V.,ICHB.MX,Mexico,Mexico
ING Groep N.V.,INGN.MX,Mexico,Mexico
Intel Corp,INTC.MX,Mexico,Mexico
Invex Controladora,INVEXA.MX,Mexico,Mexico
International Paper Co.,IP.MX,Mexico,Mexico
Itau Unibanco Holding SA,ITUBN.MX,Mexico,Mexico
J.C. Penney Co Inc,JCP.MX,Mexico,Mexico
Jamba, Inc.,JMBA.MX,Mexico,Mexico
Johnson & Johnson,JNJ.MX,Mexico,Mexico
JPMorgan Chase & Co,JPM.MX,Mexico,Mexico
KB Home,KBH.MX,Mexico,Mexico
Kraft Foods Inc,KFT.MX,Mexico,Mexico
Kimco Realty Corp,KIM.MX,Mexico,Mexico
